date, rr, since start
2023-03-28 20:27:22 +0000, 484, 2842159
2023-03-28 20:27:22 +0000, 489, 2842648
2023-03-28 20:27:23 +0000, 494, 2843142
2023-03-28 20:27:23 +0000, 500, 2843642
2023-03-28 20:27:24 +0000, 504, 2844146
2023-03-28 20:27:24 +0000, 511, 2844657
2023-03-28 20:27:25 +0000, 512, 2845169
2023-03-28 20:27:25 +0000, 517, 2845686
2023-03-28 20:27:26 +0000, 514, 2846200
2023-03-28 20:27:26 +0000, 517, 2846717
2023-03-28 20:27:27 +0000, 514, 2847231
2023-03-28 20:27:27 +0000, 512, 2847743
2023-03-28 20:27:28 +0000, 506, 2848249
2023-03-28 20:27:28 +0000, 501, 2848750
2023-03-28 20:27:29 +0000, 499, 2849249
2023-03-28 20:27:29 +0000, 495, 2849744
2023-03-28 20:27:30 +0000, 495, 2850239
2023-03-28 20:27:30 +0000, 493, 2850732
2023-03-28 20:27:32 +0000, 497, 2851229
2023-03-28 20:27:32 +0000, 494, 2851723
2023-03-28 20:27:32 +0000, 494, 2852217
2023-03-28 20:27:32 +0000, 495, 2852712
2023-03-28 20:27:34 +0000, 499, 2853211
2023-03-28 20:27:34 +0000, 496, 2853707
2023-03-28 20:27:34 +0000, 499, 2854206
2023-03-28 20:27:34 +0000, 500, 2854706
2023-03-28 20:27:35 +0000, 501, 2855207
2023-03-28 20:27:35 +0000, 502, 2855709
2023-03-28 20:27:36 +0000, 498, 2856207
2023-03-28 20:27:36 +0000, 505, 2856712
2023-03-28 20:27:37 +0000, 510, 2857222
2023-03-28 20:27:37 +0000, 507, 2857729
2023-03-28 20:27:38 +0000, 506, 2858235
2023-03-28 20:27:38 +0000, 501, 2858736
2023-03-28 20:27:39 +0000, 502, 2859238
2023-03-28 20:27:39 +0000, 500, 2859738
2023-03-28 20:27:40 +0000, 500, 2860238
2023-03-28 20:27:40 +0000, 496, 2860734
2023-03-28 20:27:41 +0000, 491, 2861225
2023-03-28 20:27:41 +0000, 489, 2861714
2023-03-28 20:27:42 +0000, 486, 2862200
2023-03-28 20:27:42 +0000, 487, 2862687
2023-03-28 20:27:43 +0000, 485, 2863172
2023-03-28 20:27:43 +0000, 486, 2863658
2023-03-28 20:27:44 +0000, 489, 2864147
2023-03-28 20:27:44 +0000, 495, 2864642
2023-03-28 20:27:45 +0000, 500, 2865142
2023-03-28 20:27:45 +0000, 508, 2865650
2023-03-28 20:27:46 +0000, 519, 2866169
2023-03-28 20:27:46 +0000, 526, 2866695
2023-03-28 20:27:47 +0000, 530, 2867225
2023-03-28 20:27:47 +0000, 537, 2867762
2023-03-28 20:27:48 +0000, 544, 2868306
2023-03-28 20:27:48 +0000, 546, 2868852
2023-03-28 20:27:49 +0000, 549, 2869401
2023-03-28 20:27:50 +0000, 547, 2869948
2023-03-28 20:27:50 +0000, 543, 2870491
2023-03-28 20:27:51 +0000, 541, 2871032
2023-03-28 20:27:51 +0000, 538, 2871570
2023-03-28 20:27:52 +0000, 529, 2872099
2023-03-28 20:27:52 +0000, 522, 2872621
2023-03-28 20:27:53 +0000, 514, 2873135
2023-03-28 20:27:53 +0000, 512, 2873647
2023-03-28 20:27:54 +0000, 512, 2874159
2023-03-28 20:27:54 +0000, 507, 2874666
2023-03-28 20:27:55 +0000, 500, 2875166
2023-03-28 20:27:55 +0000, 501, 2875667
2023-03-28 20:27:56 +0000, 500, 2876167
2023-03-28 20:27:56 +0000, 496, 2876663
2023-03-28 20:27:58 +0000, 496, 2877159
2023-03-28 20:27:58 +0000, 497, 2877656
2023-03-28 20:27:58 +0000, 500, 2878156
2023-03-28 20:27:58 +0000, 500, 2878656
2023-03-28 20:27:59 +0000, 510, 2879166
2023-03-28 20:27:59 +0000, 515, 2879681
2023-03-28 20:28:00 +0000, 529, 2880210
2023-03-28 20:28:00 +0000, 530, 2880740
2023-03-28 20:28:01 +0000, 536, 2881276
2023-03-28 20:28:01 +0000, 541, 2881817
2023-03-28 20:28:02 +0000, 543, 2882360
2023-03-28 20:28:03 +0000, 540, 2882900
2023-03-28 20:28:03 +0000, 537, 2883437
2023-03-28 20:28:04 +0000, 540, 2883977
2023-03-28 20:28:04 +0000, 539, 2884516
2023-03-28 20:28:05 +0000, 536, 2885052
2023-03-28 20:28:05 +0000, 532, 2885584
2023-03-28 20:28:06 +0000, 538, 2886122
2023-03-28 20:28:06 +0000, 544, 2886666
2023-03-28 20:28:07 +0000, 546, 2887212
2023-03-28 20:28:07 +0000, 538, 2887750
2023-03-28 20:28:08 +0000, 533, 2888283
2023-03-28 20:28:08 +0000, 523, 2888806
2023-03-28 20:28:09 +0000, 517, 2889323
2023-03-28 20:28:09 +0000, 514, 2889837
2023-03-28 20:28:10 +0000, 511, 2890348
2023-03-28 20:28:10 +0000, 513, 2890861
2023-03-28 20:28:11 +0000, 513, 2891374
2023-03-28 20:28:11 +0000, 519, 2891893
2023-03-28 20:28:12 +0000, 523, 2892416
2023-03-28 20:28:13 +0000, 531, 2892947
2023-03-28 20:28:13 +0000, 536, 2893483
2023-03-28 20:28:14 +0000, 544, 2894027
2023-03-28 20:28:14 +0000, 558, 2894585
2023-03-28 20:28:15 +0000, 562, 2895147
2023-03-28 20:28:15 +0000, 561, 2895708
2023-03-28 20:28:16 +0000, 562, 2896270
2023-03-28 20:28:17 +0000, 564, 2896834
2023-03-28 20:28:17 +0000, 556, 2897390
2023-03-28 20:28:18 +0000, 558, 2897948
2023-03-28 20:28:18 +0000, 555, 2898503
2023-03-28 20:28:19 +0000, 555, 2899058
2023-03-28 20:28:19 +0000, 548, 2899606
2023-03-28 20:28:21 +0000, 544, 2900150
2023-03-28 20:28:21 +0000, 543, 2900693
2023-03-28 20:28:21 +0000, 540, 2901233
2023-03-28 20:28:21 +0000, 538, 2901771
2023-03-28 20:28:22 +0000, 534, 2902305
2023-03-28 20:28:22 +0000, 536, 2902841
2023-03-28 20:28:23 +0000, 532, 2903373
2023-03-28 20:28:24 +0000, 531, 2903904
2023-03-28 20:28:24 +0000, 534, 2904438
2023-03-28 20:28:25 +0000, 532, 2904970
2023-03-28 20:28:25 +0000, 531, 2905501
2023-03-28 20:28:26 +0000, 527, 2906028
2023-03-28 20:28:26 +0000, 518, 2906546
2023-03-28 20:28:27 +0000, 516, 2907062
2023-03-28 20:28:27 +0000, 512, 2907574
2023-03-28 20:28:28 +0000, 513, 2908087
2023-03-28 20:28:28 +0000, 512, 2908599
2023-03-28 20:28:29 +0000, 513, 2909112
2023-03-28 20:28:29 +0000, 515, 2909627
2023-03-28 20:28:30 +0000, 520, 2910147
2023-03-28 20:28:30 +0000, 524, 2910671
2023-03-28 20:28:31 +0000, 526, 2911197
2023-03-28 20:28:31 +0000, 537, 2911734
2023-03-28 20:28:32 +0000, 541, 2912275
2023-03-28 20:28:32 +0000, 548, 2912823
2023-03-28 20:28:33 +0000, 547, 2913370
2023-03-28 20:28:34 +0000, 553, 2913923
2023-03-28 20:28:34 +0000, 558, 2914481
2023-03-28 20:28:35 +0000, 549, 2915030
2023-03-28 20:28:35 +0000, 543, 2915573
2023-03-28 20:28:36 +0000, 532, 2916105
2023-03-28 20:28:36 +0000, 534, 2916639
2023-03-28 20:28:38 +0000, 528, 2917167
2023-03-28 20:28:38 +0000, 524, 2917691
2023-03-28 20:28:38 +0000, 520, 2918211
2023-03-28 20:28:38 +0000, 518, 2918729
2023-03-28 20:28:39 +0000, 518, 2919247
2023-03-28 20:28:39 +0000, 519, 2919766
2023-03-28 20:28:40 +0000, 518, 2920284
2023-03-28 20:28:40 +0000, 521, 2920805
2023-03-28 20:28:41 +0000, 525, 2921330
2023-03-28 20:28:41 +0000, 529, 2921859
2023-03-28 20:28:42 +0000, 535, 2922394
2023-03-28 20:28:43 +0000, 536, 2922930
2023-03-28 20:28:43 +0000, 541, 2923471
2023-03-28 20:28:44 +0000, 542, 2924013
2023-03-28 20:28:44 +0000, 541, 2924554
2023-03-28 20:28:45 +0000, 545, 2925099
2023-03-28 20:28:45 +0000, 550, 2925649
2023-03-28 20:28:46 +0000, 547, 2926196
2023-03-28 20:28:46 +0000, 547, 2926743
2023-03-28 20:28:47 +0000, 546, 2927289
2023-03-28 20:28:47 +0000, 541, 2927830
2023-03-28 20:28:48 +0000, 542, 2928372
2023-03-28 20:28:49 +0000, 540, 2928912
2023-03-28 20:28:49 +0000, 533, 2929445
2023-03-28 20:28:50 +0000, 533, 2929978
2023-03-28 20:28:50 +0000, 521, 2930499
2023-03-28 20:28:51 +0000, 523, 2931022
2023-03-28 20:28:51 +0000, 522, 2931544
2023-03-28 20:28:52 +0000, 522, 2932066
2023-03-28 20:28:52 +0000, 517, 2932583
2023-03-28 20:28:53 +0000, 516, 2933099
2023-03-28 20:28:53 +0000, 505, 2933604
2023-03-28 20:28:54 +0000, 502, 2934106
2023-03-28 20:28:54 +0000, 497, 2934603
2023-03-28 20:28:55 +0000, 495, 2935098
2023-03-28 20:28:55 +0000, 493, 2935591
2023-03-28 20:28:56 +0000, 497, 2936088
2023-03-28 20:28:56 +0000, 505, 2936593
2023-03-28 20:28:58 +0000, 522, 2937115
2023-03-28 20:28:58 +0000, 538, 2937653
2023-03-28 20:28:58 +0000, 555, 2938208
2023-03-28 20:28:58 +0000, 563, 2938771
2023-03-28 20:28:59 +0000, 562, 2939333
2023-03-28 20:29:00 +0000, 565, 2939898
2023-03-28 20:29:00 +0000, 563, 2940461
2023-03-28 20:29:01 +0000, 557, 2941018
2023-03-28 20:29:01 +0000, 551, 2941569
2023-03-28 20:29:02 +0000, 545, 2942114
2023-03-28 20:29:02 +0000, 543, 2942657
2023-03-28 20:29:03 +0000, 541, 2943198
2023-03-28 20:29:03 +0000, 541, 2943739
2023-03-28 20:29:04 +0000, 538, 2944277
2023-03-28 20:29:04 +0000, 539, 2944816
2023-03-28 20:29:05 +0000, 537, 2945353
2023-03-28 20:29:06 +0000, 541, 2945894
2023-03-28 20:29:06 +0000, 541, 2946435
2023-03-28 20:29:08 +0000, 542, 2946977
2023-03-28 20:29:08 +0000, 553, 2947530
2023-03-28 20:29:08 +0000, 555, 2948085
2023-03-28 20:29:08 +0000, 561, 2948646
2023-03-28 20:29:09 +0000, 562, 2949208
2023-03-28 20:29:10 +0000, 560, 2949768
2023-03-28 20:29:10 +0000, 563, 2950331
2023-03-28 20:29:11 +0000, 568, 2950899
2023-03-28 20:29:11 +0000, 561, 2951460
2023-03-28 20:29:12 +0000, 562, 2952022
2023-03-28 20:29:12 +0000, 556, 2952578
2023-03-28 20:29:13 +0000, 554, 2953132
2023-03-28 20:29:13 +0000, 547, 2953679
2023-03-28 20:29:14 +0000, 545, 2954224
2023-03-28 20:29:14 +0000, 541, 2954765
2023-03-28 20:29:15 +0000, 541, 2955306
2023-03-28 20:29:16 +0000, 539, 2955845
2023-03-28 20:29:16 +0000, 532, 2956377
2023-03-28 20:29:17 +0000, 527, 2956904
2023-03-28 20:29:17 +0000, 527, 2957431
2023-03-28 20:29:18 +0000, 523, 2957954
2023-03-28 20:29:18 +0000, 515, 2958469
2023-03-28 20:29:19 +0000, 508, 2958977
2023-03-28 20:29:19 +0000, 510, 2959487
2023-03-28 20:29:20 +0000, 508, 2959995
2023-03-28 20:29:20 +0000, 513, 2960508
2023-03-28 20:29:21 +0000, 511, 2961019
2023-03-28 20:29:21 +0000, 514, 2961533
2023-03-28 20:29:23 +0000, 518, 2962051
2023-03-28 20:29:23 +0000, 519, 2962570
2023-03-28 20:29:23 +0000, 522, 2963092
2023-03-28 20:29:23 +0000, 523, 2963615
2023-03-28 20:29:24 +0000, 530, 2964145
2023-03-28 20:29:24 +0000, 526, 2964671
2023-03-28 20:29:25 +0000, 525, 2965196
2023-03-28 20:29:25 +0000, 513, 2965709
2023-03-28 20:29:26 +0000, 523, 2966232
2023-03-28 20:29:26 +0000, 523, 2966755
2023-03-28 20:29:27 +0000, 522, 2967277
2023-03-28 20:29:27 +0000, 520, 2967797
2023-03-28 20:29:28 +0000, 518, 2968315
2023-03-28 20:29:29 +0000, 519, 2968834
2023-03-28 20:29:29 +0000, 518, 2969352
2023-03-28 20:29:30 +0000, 519, 2969871
2023-03-28 20:29:30 +0000, 517, 2970388
2023-03-28 20:29:31 +0000, 519, 2970907
2023-03-28 20:29:31 +0000, 519, 2971426
2023-03-28 20:29:32 +0000, 519, 2971945
2023-03-28 20:29:32 +0000, 520, 2972465
2023-03-28 20:29:33 +0000, 518, 2972983
2023-03-28 20:29:33 +0000, 519, 2973502
2023-03-28 20:29:34 +0000, 515, 2974017
2023-03-28 20:29:34 +0000, 516, 2974533
2023-03-28 20:29:35 +0000, 512, 2975045
2023-03-28 20:29:35 +0000, 516, 2975561
2023-03-28 20:29:36 +0000, 510, 2976071
2023-03-28 20:29:36 +0000, 506, 2976577
2023-03-28 20:29:38 +0000, 500, 2977077
2023-03-28 20:29:38 +0000, 500, 2977577
2023-03-28 20:29:38 +0000, 497, 2978074
2023-03-28 20:29:38 +0000, 497, 2978571
2023-03-28 20:29:39 +0000, 494, 2979065
2023-03-28 20:29:39 +0000, 496, 2979561
2023-03-28 20:29:40 +0000, 496, 2980057
2023-03-28 20:29:40 +0000, 497, 2980554
2023-03-28 20:29:41 +0000, 495, 2981049
2023-03-28 20:29:41 +0000, 494, 2981543
2023-03-28 20:29:42 +0000, 495, 2982038
2023-03-28 20:29:42 +0000, 498, 2982536
2023-03-28 20:29:43 +0000, 500, 2983036
2023-03-28 20:29:43 +0000, 502, 2983538
2023-03-28 20:29:44 +0000, 502, 2984040
2023-03-28 20:29:44 +0000, 503, 2984543
2023-03-28 20:29:46 +0000, 505, 2985048
2023-03-28 20:29:46 +0000, 506, 2985554
2023-03-28 20:29:46 +0000, 505, 2986059
2023-03-28 20:29:46 +0000, 505, 2986564
2023-03-28 20:29:48 +0000, 506, 2987070
2023-03-28 20:29:48 +0000, 510, 2987580
2023-03-28 20:29:48 +0000, 510, 2988090
2023-03-28 20:29:48 +0000, 509, 2988599
2023-03-28 20:29:49 +0000, 508, 2989107
2023-03-28 20:29:49 +0000, 512, 2989619
2023-03-28 20:29:50 +0000, 511, 2990130
2023-03-28 20:29:50 +0000, 510, 2990640
2023-03-28 20:29:51 +0000, 508, 2991148
2023-03-28 20:29:51 +0000, 509, 2991657
2023-03-28 20:29:52 +0000, 507, 2992164
2023-03-28 20:29:52 +0000, 509, 2992673
2023-03-28 20:29:53 +0000, 509, 2993182
2023-03-28 20:29:53 +0000, 511, 2993693
2023-03-28 20:29:55 +0000, 508, 2994201
2023-03-28 20:29:55 +0000, 509, 2994710
2023-03-28 20:29:55 +0000, 508, 2995218
2023-03-28 20:29:55 +0000, 510, 2995728
2023-03-28 20:29:56 +0000, 511, 2996239
2023-03-28 20:29:56 +0000, 511, 2996750
2023-03-28 20:29:57 +0000, 511, 2997261
2023-03-28 20:29:57 +0000, 511, 2997772
2023-03-28 20:29:58 +0000, 514, 2998286
2023-03-28 20:29:58 +0000, 514, 2998800
2023-03-28 20:29:59 +0000, 511, 2999311
2023-03-28 20:29:59 +0000, 505, 2999816
2023-03-28 20:30:00 +0000, 500, 3000316
2023-03-28 20:30:00 +0000, 500, 3000816
2023-03-28 20:30:01 +0000, 495, 3001311
2023-03-28 20:30:01 +0000, 495, 3001806
2023-03-28 20:30:02 +0000, 491, 3002297
2023-03-28 20:30:02 +0000, 490, 3002787
2023-03-28 20:30:03 +0000, 491, 3003278
2023-03-28 20:30:03 +0000, 490, 3003768
2023-03-28 20:30:04 +0000, 496, 3004264
2023-03-28 20:30:04 +0000, 502, 3004766
2023-03-28 20:30:05 +0000, 506, 3005272
2023-03-28 20:30:05 +0000, 511, 3005783
2023-03-28 20:30:06 +0000, 515, 3006298
2023-03-28 20:30:07 +0000, 529, 3006827
2023-03-28 20:30:07 +0000, 533, 3007360
2023-03-28 20:30:08 +0000, 538, 3007898
2023-03-28 20:30:08 +0000, 537, 3008435
2023-03-28 20:30:09 +0000, 537, 3008972
2023-03-28 20:30:09 +0000, 536, 3009508
2023-03-28 20:30:10 +0000, 533, 3010041
2023-03-28 20:30:10 +0000, 533, 3010574
2023-03-28 20:30:11 +0000, 523, 3011097
2023-03-28 20:30:11 +0000, 518, 3011615
2023-03-28 20:30:12 +0000, 512, 3012127
2023-03-28 20:30:12 +0000, 506, 3012633
2023-03-28 20:30:13 +0000, 502, 3013135
2023-03-28 20:30:13 +0000, 499, 3013634
2023-03-28 20:30:14 +0000, 493, 3014127
2023-03-28 20:30:14 +0000, 493, 3014620
2023-03-28 20:30:15 +0000, 490, 3015110
2023-03-28 20:30:15 +0000, 498, 3015608
2023-03-28 20:30:16 +0000, 496, 3016104
2023-03-28 20:30:16 +0000, 495, 3016599
2023-03-28 20:30:17 +0000, 489, 3017088
2023-03-28 20:30:17 +0000, 493, 3017581
2023-03-28 20:30:18 +0000, 491, 3018072
2023-03-28 20:30:18 +0000, 494, 3018566
2023-03-28 20:30:19 +0000, 494, 3019060
2023-03-28 20:30:19 +0000, 487, 3019547
2023-03-28 20:30:20 +0000, 484, 3020031
2023-03-28 20:30:20 +0000, 483, 3020514
2023-03-28 20:30:21 +0000, 482, 3020996
2023-03-28 20:30:21 +0000, 478, 3021474
2023-03-28 20:30:22 +0000, 484, 3021958
2023-03-28 20:30:22 +0000, 483, 3022441
2023-03-28 20:30:23 +0000, 485, 3022926
2023-03-28 20:30:23 +0000, 486, 3023412
2023-03-28 20:30:24 +0000, 489, 3023901
2023-03-28 20:30:24 +0000, 494, 3024395
2023-03-28 20:30:25 +0000, 498, 3024893
2023-03-28 20:30:25 +0000, 500, 3025393
2023-03-28 20:30:26 +0000, 503, 3025896
2023-03-28 20:30:26 +0000, 507, 3026403
2023-03-28 20:30:27 +0000, 509, 3026912
2023-03-28 20:30:27 +0000, 511, 3027423
2023-03-28 20:30:28 +0000, 510, 3027933
2023-03-28 20:30:28 +0000, 514, 3028447
2023-03-28 20:30:29 +0000, 517, 3028964
2023-03-28 20:30:29 +0000, 512, 3029476
2023-03-28 20:30:30 +0000, 509, 3029985
2023-03-28 20:30:30 +0000, 508, 3030493
2023-03-28 20:30:31 +0000, 509, 3031002
2023-03-28 20:30:31 +0000, 503, 3031505
2023-03-28 20:30:33 +0000, 501, 3032006
2023-03-28 20:30:33 +0000, 499, 3032505
2023-03-28 20:30:33 +0000, 500, 3033005
2023-03-28 20:30:33 +0000, 498, 3033503
2023-03-28 20:30:34 +0000, 500, 3034003
2023-03-28 20:30:34 +0000, 491, 3034494
2023-03-28 20:30:35 +0000, 488, 3034982
2023-03-28 20:30:35 +0000, 487, 3035469
2023-03-28 20:30:36 +0000, 489, 3035958
2023-03-28 20:30:36 +0000, 486, 3036444
2023-03-28 20:30:38 +0000, 485, 3036929
2023-03-28 20:30:38 +0000, 485, 3037414
2023-03-28 20:30:38 +0000, 488, 3037902
2023-03-28 20:30:38 +0000, 487, 3038389
2023-03-28 20:30:39 +0000, 486, 3038875
2023-03-28 20:30:39 +0000, 484, 3039359
2023-03-28 20:30:40 +0000, 487, 3039846
2023-03-28 20:30:40 +0000, 487, 3040333
2023-03-28 20:30:40 +0000, 484, 3040817
2023-03-28 20:30:41 +0000, 483, 3041300
2023-03-28 20:30:41 +0000, 482, 3041782
2023-03-28 20:30:42 +0000, 483, 3042265
2023-03-28 20:30:42 +0000, 483, 3042748
2023-03-28 20:30:43 +0000, 484, 3043232
2023-03-28 20:30:43 +0000, 481, 3043713
2023-03-28 20:30:44 +0000, 484, 3044197
2023-03-28 20:30:44 +0000, 485, 3044682
2023-03-28 20:30:45 +0000, 485, 3045167
2023-03-28 20:30:45 +0000, 478, 3045645
2023-03-28 20:30:46 +0000, 488, 3046133
2023-03-28 20:30:46 +0000, 488, 3046621
2023-03-28 20:30:48 +0000, 484, 3047105
2023-03-28 20:30:48 +0000, 483, 3047588
2023-03-28 20:30:48 +0000, 481, 3048069
2023-03-28 20:30:48 +0000, 480, 3048549
2023-03-28 20:30:49 +0000, 479, 3049028
2023-03-28 20:30:49 +0000, 477, 3049505
2023-03-28 20:30:50 +0000, 477, 3049982
2023-03-28 20:30:50 +0000, 478, 3050460
2023-03-28 20:30:51 +0000, 484, 3050944
2023-03-28 20:30:51 +0000, 486, 3051430
2023-03-28 20:30:52 +0000, 483, 3051913
2023-03-28 20:30:52 +0000, 484, 3052397
2023-03-28 20:30:53 +0000, 476, 3052873
2023-03-28 20:30:53 +0000, 479, 3053352
2023-03-28 20:30:53 +0000, 483, 3053835
2023-03-28 20:30:54 +0000, 478, 3054313
2023-03-28 20:30:54 +0000, 476, 3054789
2023-03-28 20:30:55 +0000, 472, 3055261
2023-03-28 20:30:55 +0000, 473, 3055734
2023-03-28 20:30:56 +0000, 473, 3056207
2023-03-28 20:30:56 +0000, 474, 3056681
2023-03-28 20:30:57 +0000, 474, 3057155
2023-03-28 20:30:57 +0000, 477, 3057632
2023-03-28 20:30:58 +0000, 481, 3058113
2023-03-28 20:30:58 +0000, 483, 3058596
2023-03-28 20:30:59 +0000, 485, 3059081
2023-03-28 20:30:59 +0000, 489, 3059570
2023-03-28 20:31:00 +0000, 492, 3060062
2023-03-28 20:31:00 +0000, 498, 3060560
2023-03-28 20:31:01 +0000, 498, 3061058
2023-03-28 20:31:01 +0000, 499, 3061557
2023-03-28 20:31:02 +0000, 500, 3062057
2023-03-28 20:31:02 +0000, 502, 3062559
2023-03-28 20:31:03 +0000, 505, 3063064
2023-03-28 20:31:03 +0000, 503, 3063567
2023-03-28 20:31:04 +0000, 500, 3064067
2023-03-28 20:31:04 +0000, 505, 3064572
2023-03-28 20:31:05 +0000, 502, 3065074
2023-03-28 20:31:05 +0000, 500, 3065574
2023-03-28 20:31:06 +0000, 500, 3066074
2023-03-28 20:31:06 +0000, 500, 3066574
2023-03-28 20:31:07 +0000, 501, 3067075
2023-03-28 20:31:07 +0000, 501, 3067576
2023-03-28 20:31:08 +0000, 503, 3068079
2023-03-28 20:31:08 +0000, 503, 3068582
2023-03-28 20:31:09 +0000, 502, 3069084
2023-03-28 20:31:09 +0000, 502, 3069586
2023-03-28 20:31:10 +0000, 503, 3070089
2023-03-28 20:31:10 +0000, 501, 3070590
2023-03-28 20:31:11 +0000, 504, 3071094
2023-03-28 20:31:11 +0000, 502, 3071596
2023-03-28 20:31:12 +0000, 500, 3072096
2023-03-28 20:31:12 +0000, 504, 3072600
2023-03-28 20:31:13 +0000, 507, 3073107
2023-03-28 20:31:13 +0000, 503, 3073610
2023-03-28 20:31:14 +0000, 502, 3074112
2023-03-28 20:31:14 +0000, 496, 3074608
2023-03-28 20:31:15 +0000, 501, 3075109
2023-03-28 20:31:15 +0000, 495, 3075604
2023-03-28 20:31:16 +0000, 501, 3076105
2023-03-28 20:31:16 +0000, 503, 3076608
2023-03-28 20:31:17 +0000, 503, 3077111
2023-03-28 20:31:17 +0000, 500, 3077611
2023-03-28 20:31:18 +0000, 497, 3078108
2023-03-28 20:31:18 +0000, 494, 3078602
2023-03-28 20:31:20 +0000, 491, 3079093
2023-03-28 20:31:20 +0000, 489, 3079582
2023-03-28 20:31:20 +0000, 499, 3080081
2023-03-28 20:31:20 +0000, 499, 3080580
2023-03-28 20:31:21 +0000, 500, 3081080
2023-03-28 20:31:21 +0000, 495, 3081575
2023-03-28 20:31:22 +0000, 496, 3082071
2023-03-28 20:31:22 +0000, 494, 3082565
2023-03-28 20:31:23 +0000, 493, 3083058
2023-03-28 20:31:23 +0000, 495, 3083553
2023-03-28 20:31:24 +0000, 496, 3084049
2023-03-28 20:31:24 +0000, 490, 3084539
2023-03-28 20:31:25 +0000, 486, 3085025
2023-03-28 20:31:25 +0000, 490, 3085515
2023-03-28 20:31:26 +0000, 490, 3086005
2023-03-28 20:31:26 +0000, 493, 3086498
2023-03-28 20:31:27 +0000, 492, 3086990
2023-03-28 20:31:27 +0000, 496, 3087486
2023-03-28 20:31:28 +0000, 500, 3087986
2023-03-28 20:31:28 +0000, 510, 3088496
2023-03-28 20:31:29 +0000, 516, 3089012
2023-03-28 20:31:29 +0000, 520, 3089532
2023-03-28 20:31:30 +0000, 520, 3090052
2023-03-28 20:31:30 +0000, 524, 3090576
2023-03-28 20:31:31 +0000, 534, 3091110
2023-03-28 20:31:31 +0000, 537, 3091647
2023-03-28 20:31:32 +0000, 528, 3092175
2023-03-28 20:31:32 +0000, 525, 3092700
2023-03-28 20:31:33 +0000, 519, 3093219
2023-03-28 20:31:33 +0000, 520, 3093739
2023-03-28 20:31:34 +0000, 513, 3094252
2023-03-28 20:31:35 +0000, 511, 3094763
2023-03-28 20:31:35 +0000, 510, 3095273
2023-03-28 20:31:36 +0000, 507, 3095780
2023-03-28 20:31:36 +0000, 506, 3096286
2023-03-28 20:31:38 +0000, 502, 3096788
2023-03-28 20:31:38 +0000, 506, 3097294
2023-03-28 20:31:38 +0000, 507, 3097801
2023-03-28 20:31:38 +0000, 510, 3098311
2023-03-28 20:31:39 +0000, 505, 3098816
2023-03-28 20:31:39 +0000, 502, 3099318
2023-03-28 20:31:40 +0000, 502, 3099820
2023-03-28 20:31:40 +0000, 505, 3100325
2023-03-28 20:31:41 +0000, 501, 3100826
2023-03-28 20:31:41 +0000, 504, 3101330
2023-03-28 20:31:42 +0000, 504, 3101834
2023-03-28 20:31:42 +0000, 506, 3102340
2023-03-28 20:31:43 +0000, 507, 3102847
2023-03-28 20:31:43 +0000, 508, 3103355
2023-03-28 20:31:44 +0000, 504, 3103859
2023-03-28 20:31:44 +0000, 511, 3104370
2023-03-28 20:31:45 +0000, 511, 3104881
2023-03-28 20:31:45 +0000, 506, 3105387
2023-03-28 20:31:46 +0000, 506, 3105893
2023-03-28 20:31:46 +0000, 503, 3106396
2023-03-28 20:31:47 +0000, 503, 3106899
2023-03-28 20:31:47 +0000, 500, 3107399
2023-03-28 20:31:48 +0000, 506, 3107905
2023-03-28 20:31:48 +0000, 507, 3108412
2023-03-28 20:31:49 +0000, 504, 3108916
2023-03-28 20:31:49 +0000, 502, 3109418
2023-03-28 20:31:50 +0000, 513, 3109931
2023-03-28 20:31:50 +0000, 515, 3110446
2023-03-28 20:31:51 +0000, 512, 3110958
2023-03-28 20:31:51 +0000, 509, 3111467
2023-03-28 20:31:52 +0000, 506, 3111973
2023-03-28 20:31:52 +0000, 507, 3112480
2023-03-28 20:31:53 +0000, 510, 3112990
2023-03-28 20:31:53 +0000, 506, 3113496
2023-03-28 20:31:54 +0000, 507, 3114003
2023-03-28 20:31:54 +0000, 500, 3114503
2023-03-28 20:31:55 +0000, 495, 3114998
2023-03-28 20:31:55 +0000, 492, 3115490
2023-03-28 20:31:56 +0000, 492, 3115982
2023-03-28 20:31:56 +0000, 494, 3116476
2023-03-28 20:31:57 +0000, 498, 3116974
2023-03-28 20:31:57 +0000, 502, 3117476
2023-03-28 20:31:58 +0000, 512, 3117988
2023-03-28 20:31:58 +0000, 526, 3118514
2023-03-28 20:31:59 +0000, 538, 3119052
2023-03-28 20:31:59 +0000, 539, 3119591
2023-03-28 20:32:00 +0000, 545, 3120136
2023-03-28 20:32:01 +0000, 542, 3120678
2023-03-28 20:32:01 +0000, 545, 3121223
2023-03-28 20:32:02 +0000, 541, 3121764
2023-03-28 20:32:02 +0000, 544, 3122308
2023-03-28 20:32:03 +0000, 539, 3122847
2023-03-28 20:32:03 +0000, 538, 3123385
2023-03-28 20:32:04 +0000, 543, 3123928
2023-03-28 20:32:04 +0000, 541, 3124469
2023-03-28 20:32:05 +0000, 543, 3125012
2023-03-28 20:32:05 +0000, 536, 3125548
2023-03-28 20:32:07 +0000, 538, 3126086
2023-03-28 20:32:07 +0000, 530, 3126616
2023-03-28 20:32:07 +0000, 524, 3127140
2023-03-28 20:32:07 +0000, 521, 3127661
2023-03-28 20:32:08 +0000, 514, 3128175
